x,y,f_true,interp
-0.065323,0.546391,0.70720871,0.7072087
0.315635,0.145597,1.126107,1.126107
-0.254029,-0.332054,0.66799649,0.66799649
0.555756,0.502748,0.78294159,0.7829416
0.143857,0.868704,0.46142514,0.46142515
-0.792790,0.003875,0.21255516,0.21255519
0.587049,-0.098088,1.0444277,1.0444277
0.062265,0.337503,0.93344006,0.93344007
0.263792,0.943376,0.35584579,0.35584579
0.829332,0.109765,0.79742472,0.79742471
-0.504079,0.884185,0.36182458,0.3618246
0.226879,0.591395,0.76069038,0.76069039
0.388653,-0.411051,0.9396017,0.93960171
0.900185,-0.929091,0.15997986,0.15997985
-0.820974,-0.832845,0.2324968,0.23249679
0.650110,0.045116,1.0023086,1.0023086
-0.689545,-0.078751,0.27531029,0.27531032
-0.947855,-0.400711,0.16346471,0.16346477
-0.028037,0.439913,0.80618255,0.80618256
0.147462,-0.580910,0.76146744,0.76146744
-0.739446,0.775234,0.25861848,0.25861848
-0.147520,0.824600,0.48482614,0.48482618
-0.539117,0.062879,0.4056797,0.4056797
0.889345,-0.611823,0.43766217,0.43766219
-0.647029,0.138764,0.30662085,0.30662082
-0.474873,-0.079454,0.47184318,0.4718432
-0.091191,0.699598,0.58364973,0.58364974
0.586672,0.253277,0.97730887,0.97730885
-0.043405,-0.006526,0.9601734,0.9601734
-0.159996,0.225434,0.80120256,0.80120253
0.315219,0.373351,0.98179436,0.98179438
-0.232398,-0.644525,0.54867649,0.54867646
0.109871,0.604021,0.73011336,0.73011335
-0.365660,-0.104926,0.59298183,0.59298182
-0.405658,-0.089456,0.54819048,0.54819048
-0.162495,0.528960,0.65602744,0.65602744
0.550233,0.793191,0.44275161,0.4427516
0.560202,-0.398988,0.88285873,0.88285874
-0.942571,0.862579,0.19095224,0.19095214
-0.267939,-0.545419,0.5705104,0.57051042
0.693826,-0.934784,0.21936069,0.21936068
-0.408221,-0.821947,0.40354593,0.40354595
-0.605302,-0.725387,0.31804861,0.31804862
-0.575762,0.000414,0.37086151,0.37086151
-0.930379,0.230847,0.16578792,0.16578789
0.870378,-0.556053,0.49943114,0.49943113
-0.162701,-0.509983,0.66673499,0.66673494
0.686061,0.886492,0.2760156,0.27601559
-0.742802,0.836235,0.26420477,0.26420479
-0.853607,0.618298,0.19843641,0.19843641
0.063356,-0.835955,0.49882481,0.4988248
-0.574003,0.544267,0.34162811,0.34162813
-0.838877,-0.938605,0.24084488,0.24084488
0.670173,-0.880106,0.28947197,0.28947197
0.482424,-0.398022,0.92286447,0.92286444
0.444827,0.139322,1.1087026,1.1087026
0.577974,0.401959,0.86943204,0.86943202
-0.026566,-0.678096,0.62298548,0.62298546
0.668450,0.610418,0.59902798,0.59902797
0.170612,0.918800,0.40555969,0.40555969
0.008017,-0.109043,0.99499671,0.9949967
0.846505,-0.092081,0.77941011,0.77941008
0.529310,0.534962,0.76139023,0.76139022
-0.686576,0.403772,0.27145423,0.27145424
-0.304002,-0.804403,0.44780874,0.44780872
-0.495246,-0.118292,0.44828185,0.44828186
0.365213,0.738520,0.57345947,0.57345947
0.733892,0.120694,0.90506516,0.90506516
0.485136,-0.727169,0.55061215,0.55061218
-0.222386,-0.040064,0.76598421,0.76598422
0.322884,-0.813036,0.49228695,0.49228696
0.804769,0.322151,0.73644799,0.73644799
0.153102,0.437818,0.89862438,0.89862439
0.245148,0.760196,0.56882974,0.56882974
-0.407216,0.406342,0.49655915,0.49655913
-0.837360,0.825144,0.22515689,0.22515691
0.253848,-0.404128,0.95129928,0.95129927
-0.170261,-0.073140,0.82297515,0.82297518
-0.530308,0.046634,0.41486738,0.41486736
0.297643,-0.610818,0.73785866,0.73785865
0.535631,0.195589,1.042167,1.042167
0.035733,0.804264,0.52686412,0.52686414
-0.593706,-0.725685,0.3239758,0.32397578
0.120543,0.442372,0.88305826,0.88305826
-0.030950,-0.424272,0.81492418,0.81492414
-0.691015,-0.324576,0.26993632,0.26993629
-0.033656,0.720501,0.58641372,0.58641372
-0.673178,-0.878267,0.29740568,0.29740568
0.129969,-0.149367,1.0692742,1.0692742
0.935099,0.124266,0.65644932,0.6564493
-0.844193,0.683221,0.20703344,0.20703346
-0.220758,0.836101,0.46133882,0.46133886
-0.703228,0.536430,0.26170993,0.26170994
0.114009,0.647828,0.68751883,0.68751884
0.761907,0.609130,0.53718231,0.5371823
-0.517129,-0.719817,0.36443085,0.36443086
-0.291807,0.678079,0.49982896,0.49982899
-0.131960,0.061091,0.86637982,0.86637983
0.642500,-0.621900,0.60209929,0.6020993
0.134803,-0.674889,0.66306267,0.66306265
0.552977,0.140946,1.0548629,1.0548629
-0.904753,-0.124711,0.17132435,0.17132437
0.522885,0.488556,0.81469488,0.81469485
-0.821990,0.546508,0.20584984,0.20584983
-0.835998,0.764355,0.21829965,0.21829966
-0.118033,0.198296,0.85276852,0.85276854
0.327738,0.721945,0.60186293,0.60186292
0.678145,0.203618,0.92993959,0.92993956
0.833697,-0.614716,0.47852831,0.4785283
-0.115764,-0.354865,0.7897489,0.78974889
0.192606,-0.649809,0.69498691,0.69498691
0.535091,-0.219200,1.0301602,1.0301602
0.695614,-0.022549,0.96084875,0.96084875
-0.167148,0.571385,0.628275,0.62827501
0.305005,-0.445428,0.91531878,0.91531878
0.832116,0.371222,0.67578804,0.67578801
0.151457,0.143488,1.0824952,1.0824952
-0.020740,0.215453,0.93743836,0.93743838
-0.036250,-0.374510,0.84324638,0.84324638
-0.508383,0.031504,0.43763205,0.43763212
-0.078632,0.471476,0.7505622,0.7505622
-0.943263,-0.090323,0.16367919,0.16367927
-0.362661,0.532746,0.50181131,0.50181131
0.793561,0.053147,0.85031936,0.85031935
-0.235698,0.720247,0.51039715,0.51039718
-0.615359,0.535173,0.3145575,0.3145575
-0.004737,-0.181185,0.96375726,0.96375723
0.605223,-0.229290,0.97786763,0.97786762
-0.676193,0.548953,0.27711345,0.27711346
-0.092296,-0.466734,0.74401228,0.74401225
-0.059087,-0.042587,0.94334666,0.94334665
-0.626917,-0.176299,0.32183244,0.32183245
-0.816015,0.190116,0.20151276,0.20151278
0.909791,-0.832213,0.23806049,0.23806051
0.014093,-0.072912,1.0067232,1.0067231
-0.780738,0.403007,0.21900767,0.21900769
-0.036386,-0.924241,0.42799891,0.42799881
0.183276,0.790242,0.54073283,0.54073283
-0.867529,-0.416619,0.18440167,0.18440165
-0.089492,0.326680,0.82699725,0.82699727
0.385421,-0.932428,0.33046683,0.3304667
-0.463205,0.947920,0.37183131,0.37183133
0.538595,0.316607,0.96414014,0.96414013
0.932130,-0.573731,0.4318602,0.43186018
-0.643302,0.351691,0.30221032,0.30221034
-0.578960,0.293564,0.35618016,0.35618013
-0.739840,-0.243095,0.24049584,0.24049582
0.820340,0.390774,0.67470214,0.67470213
-0.582532,0.766561,0.32975036,0.32975038
0.176644,0.777785,0.55474808,0.55474808
0.889074,0.088029,0.72488149,0.72488147
0.376179,0.316220,1.0236038,1.0236038
0.629911,0.629246,0.60109675,0.60109676
-0.449287,0.533639,0.43387723,0.43387728
-0.816617,0.250707,0.20134123,0.20134122
0.346047,-0.508603,0.84729067,0.84729065
0.722717,0.461109,0.70919443,0.70919439
0.460462,0.020795,1.1280029,1.1280029
-0.734378,0.412307,0.24304382,0.24304382
-0.332282,-0.697334,0.47041741,0.47041739
-0.511741,-0.582770,0.38088832,0.38088833
0.091710,-0.548435,0.77787276,0.7778728
0.906750,0.752502,0.30710003,0.30710002
-0.524894,0.745824,0.35869525,0.35869528
0.750734,0.638223,0.51542287,0.51542286
0.515814,-0.246447,1.02493,1.02493
0.676589,0.759645,0.4254839,0.42548388
-0.232048,-0.765996,0.49036971,0.49036971
-0.126832,0.025226,0.87440149,0.87440145
0.058700,-0.743097,0.5855338,0.58553377
-0.796291,0.546030,0.21641429,0.21641432
-0.463786,0.380613,0.44928429,0.4492843
-0.693237,-0.141786,0.27190523,0.27190523
0.810905,-0.130954,0.81477843,0.8147784
0.139640,0.203935,1.0524822,1.0524822
0.542015,0.610020,0.66948459,0.66948456
-0.894529,0.406637,0.17598505,0.17598502
-0.170609,-0.336774,0.74816855,0.74816855
0.757289,-0.352780,0.76486357,0.76486357
0.156770,0.268234,1.0263927,1.0263927
0.905698,0.159270,0.68745661,0.68745658
-0.318411,0.511498,0.5441962,0.54419621
-0.500552,0.226935,0.43434319,0.43434318
0.159752,-0.002728,1.1108897,1.1108897
-0.874229,0.402493,0.18192046,0.18192044
-0.188671,0.545821,0.62814189,0.62814191
-0.004208,0.612196,0.68576183,0.68576183
0.002090,0.899446,0.44521168,0.44521169
0.564841,0.880271,0.33016843,0.33016842
0.527276,-0.604321,0.68299614,0.68299615
0.348999,-0.533901,0.81926683,0.81926682
0.063865,0.947464,0.39838237,0.39838235
-0.784992,-0.373694,0.2165783,0.21657829
0.082782,-0.946857,0.39561739,0.39561723
0.180129,0.281690,1.0273995,1.0273995
-0.044681,0.348137,0.85248868,0.8524887
-0.013920,-0.363969,0.8661004,0.86610037
-0.099876,0.940019,0.4196351,0.41963508
-0.171186,-0.624205,0.59492687,0.59492686
0.704114,0.410174,0.76900675,0.76900674
-0.648626,-0.547611,0.29341453,0.29341454
-0.415055,-0.590747,0.44729965,0.44729964
-0.653951,-0.270526,0.2973406,0.29734058
0.799622,0.261661,0.77642165,0.77642166
0.578786,0.548365,0.72099048,0.72099048
-0.887136,-0.847725,0.20934173,0.20934172
0.276850,-0.407498,0.95042783,0.95042783
-0.558046,-0.390988,0.36584962,0.36584961
0.278162,-0.567019,0.78830887,0.78830883
-0.695524,-0.273039,0.26794984,0.26794981
0.427823,-0.065484,1.1339938,1.1339938
-0.056138,0.345520,0.84488299,0.84488299
0.432486,0.167944,1.1012194,1.1012194
-0.165763,-0.334474,0.75377546,0.75377544
0.711179,-0.018729,0.94514909,0.94514906
0.533461,-0.211030,1.0355147,1.0355147
-0.605542,-0.273170,0.33516318,0.33516316
0.604119,-0.776229,0.44037478,0.44037479
0.283820,-0.501091,0.85913169,0.85913168
0.136975,0.736427,0.59912099,0.59912099
0.524681,-0.219788,1.0357272,1.0357272
0.412526,-0.000126,1.1438061,1.1438061
-0.526361,-0.857315,0.35411836,0.35411836
-0.075548,-0.463393,0.75801719,0.75801721
0.814427,-0.770417,0.34179824,0.34179823
0.269011,-0.264214,1.0613095,1.0613095
-0.402832,-0.563360,0.46266724,0.46266723
-0.840552,-0.166118,0.19144208,0.19144205
0.023135,0.651708,0.66143705,0.66143705
-0.846533,-0.261829,0.18946171,0.18946167
-0.502679,-0.304941,0.42376506,0.42376506
0.805187,-0.894329,0.22267234,0.22267232
-0.135109,0.076737,0.86126582,0.86126582
0.554659,-0.560933,0.71980988,0.71980986
0.399868,0.439014,0.91004029,0.91004026
-0.283885,0.686648,0.50080889,0.50080893
0.762625,0.598792,0.54695578,0.54695577
0.800470,-0.763872,0.35586906,0.35586906
0.181381,-0.528721,0.82063097,0.82063092
0.824191,-0.888255,0.22165313,0.22165312
0.018718,0.636977,0.6729894,0.67298941
-0.106931,-0.126826,0.88280023,0.88280021
-0.894223,-0.169165,0.17401231,0.17401234
-0.833611,-0.213519,0.19421295,0.19421295
0.060632,0.191342,1.0102593,1.0102593
-0.639890,0.554325,0.2986658,0.29866581
0.466373,-0.334316,0.98464044,0.98464043
-0.487954,-0.348423,0.4319027,0.43190268
-0.062755,-0.059164,0.93821291,0.93821294
-0.340559,-0.458894,0.5429494,0.54294939
-0.418451,0.379127,0.49191312,0.49191314
-0.061844,-0.754295,0.55255509,0.55255508
-0.076864,-0.812601,0.50642917,0.50642912
0.689868,0.351895,0.82772136,0.82772134
-0.421801,0.070165,0.53094682,0.53094684
0.566029,0.938533,0.25992417,0.25992415
-0.000668,-0.325082,0.89922638,0.89922638
0.837482,0.238138,0.74435874,0.74435872
-0.037155,0.708849,0.59476662,0.59476664
-0.075639,0.749407,0.55255868,0.55255867
0.234577,-0.266206,1.0535866,1.0535866
-0.447997,-0.723922,0.40109658,0.40109656
0.648207,0.287012,0.90893388,0.90893386
0.758033,-0.240507,0.83243666,0.83243666
-0.209361,-0.188125,0.75882831,0.75882829
0.663887,-0.876997,0.29551773,0.29551772
0.833921,-0.032714,0.80257499,0.80257499
0.067463,-0.155940,1.0279956,1.0279956
0.186464,-0.564512,0.78511611,0.78511609
0.789517,-0.066594,0.85343145,0.85343142
-0.823387,-0.313054,0.19886298,0.19886298
-0.458675,0.654362,0.40590052,0.40590052
0.047963,0.498297,0.8044588,0.80445882
-0.562335,0.385648,0.3628157,0.36281573
0.782320,-0.308125,0.76889207,0.76889206
0.108095,-0.803907,0.52944547,0.52944544
0.695325,-0.113167,0.94675465,0.94675461
0.346516,0.129839,1.1314561,1.1314561
0.243456,-0.170069,1.1063927,1.1063926
-0.028774,-0.110099,0.96247055,0.96247055
-0.167043,0.316029,0.76045257,0.76045257
-0.030412,0.728427,0.58087983,0.58087983
0.039563,0.462003,0.82981559,0.82981561
0.251857,-0.609257,0.74160521,0.74160518
0.450608,0.446144,0.88840016,0.88840013
-0.781237,-0.833019,0.24822159,0.2482216
0.039061,0.308876,0.93660413,0.93660415
0.440447,-0.778219,0.50230332,0.50230332
0.889778,0.093099,0.72312431,0.72312431
-0.221775,-0.700235,0.52675536,0.52675533
-0.027544,0.511938,0.754305,0.75430498
-0.559445,0.884007,0.34176415,0.34176415
0.394617,0.443740,0.90650319,0.90650317
0.100159,-0.567522,0.76268231,0.76268233
-0.948189,-0.831668,0.18579181,0.18579191
-0.854830,-0.646573,0.20010696,0.20010695
0.237679,-0.360591,0.98594435,0.98594436
0.452382,-0.140298,1.1056909,1.1056908
-0.746849,-0.531370,0.23870001,0.23869999
0.263022,-0.524240,0.83445909,0.83445909
-0.096199,-0.069225,0.90333308,0.90333304
0.239134,0.644364,0.70220596,0.70220596
0.267823,-0.181700,1.1062641,1.106264
0.069887,-0.037479,1.0544333,1.0544333
-0.593116,0.339052,0.34133368,0.34133368
-0.136468,0.419539,0.73786187,0.73786191
0.662267,0.779426,0.40955933,0.40955933
-0.802047,0.560172,0.21469324,0.21469325
0.192996,-0.248431,1.0522009,1.0522009
0.348936,-0.101921,1.1397591,1.1397591
0.854466,-0.497453,0.56099182,0.56099181
0.420562,0.733432,0.56464597,0.56464595
0.273373,0.696553,0.64014796,0.64014793
-0.689534,-0.129772,0.27470504,0.27470502
0.317545,0.803206,0.50539414,0.50539415
-0.651188,0.618196,0.29203145,0.29203144
-0.418591,0.503359,0.46452909,0.46452909
0.777508,0.039645,0.87058634,0.87058631
-0.462022,0.571110,0.41757638,0.41757637
-0.868384,-0.308586,0.18229536,0.18229531
-0.416052,0.108820,0.53506061,0.53506056
-0.769041,-0.898801,0.26222939,0.26222939
0.732193,-0.078647,0.91629563,0.91629562
-0.394948,0.829208,0.40734679,0.40734682
0.289938,-0.415794,0.9434491,0.94344909
0.722655,-0.621951,0.55132235,0.55132237
-0.637822,-0.058188,0.31553185,0.31553186
-0.373423,-0.764521,0.43042548,0.43042548
-0.467583,-0.855575,0.3765852,0.37658521
0.057610,0.064872,1.0423935,1.0423935
0.890348,-0.379683,0.60706516,0.60706516
-0.388793,0.303073,0.5371224,0.5371224
0.204142,-0.625897,0.72175652,0.72175652
0.541320,0.211119,1.0308554,1.0308554
0.700975,-0.255628,0.88152918,0.88152918
0.443687,-0.271237,1.0398132,1.0398132
0.546090,0.612775,0.6643159,0.66431589
-0.038943,0.798407,0.52330188,0.52330192
-0.878125,-0.029853,0.17856421,0.17856422
0.066943,-0.378826,0.90770382,0.90770379
-0.724178,-0.941134,0.28589949,0.28589943
0.167081,-0.709094,0.62937712,0.62937712
-0.930331,0.631286,0.17521856,0.17521857
-0.924943,0.437212,0.16889184,0.16889178
0.680211,0.876580,0.28953061,0.28953061
0.108728,0.305912,0.98004117,0.98004119
0.366737,-0.894961,0.38126273,0.3812627
0.087720,0.841541,0.49302255,0.49302255
-0.408910,0.521809,0.4680422,0.46804222
0.255182,-0.468296,0.89112441,0.89112442
0.851881,0.285866,0.70432376,0.70432376
-0.712777,-0.039579,0.25936671,0.25936673
-0.056082,0.651499,0.63311387,0.63311386
-0.546899,-0.330861,0.38083927,0.38083926
0.651297,0.197248,0.95696207,0.95696206
0.757461,0.209638,0.8477505,0.84775048
-0.168654,0.173446,0.80683853,0.80683852
-0.483591,0.252824,0.44844028,0.44844031
0.095309,0.618723,0.71222903,0.71222902
-0.639449,-0.520679,0.29948632,0.29948629
0.349540,-0.465892,0.89172997,0.89172996
0.594393,0.319607,0.926768,0.92676798
-0.607273,-0.636663,0.3170597,0.31705969
-0.198987,-0.679866,0.54862568,0.5486257
-0.146522,-0.208077,0.82061922,0.8206192
0.197125,0.030026,1.1263654,1.1263654
-0.886920,-0.383079,0.17768057,0.17768054
-0.758215,-0.417370,0.23037791,0.2303779
0.013611,-0.728249,0.59135258,0.59135256
-0.227510,0.619204,0.56410045,0.56410043
0.651003,-0.212199,0.94998748,0.9499875
0.630950,-0.190560,0.97725046,0.97725044
0.701043,0.132030,0.93571665,0.93571665
-0.086728,-0.363643,0.80983701,0.80983698
-0.786860,-0.287234,0.21509949,0.21509949
0.081128,-0.040362,1.0621384,1.0621384
-0.153202,-0.288209,0.78535485,0.78535486
0.354108,0.082886,1.1440313,1.1440313
-0.106139,-0.865382,0.46639254,0.4663925
-0.203306,-0.382475,0.69739449,0.69739448
0.914084,0.630495,0.40304067,0.40304066
-0.801829,-0.195457,0.20791152,0.2079115
0.639108,0.264617,0.93065272,0.9306527
0.380218,-0.432006,0.92101586,0.92101587
0.664453,-0.846599,0.33039057,0.33039055
-0.109294,0.340676,0.80261022,0.80261025
-0.313182,0.379743,0.59341181,0.59341181
-0.414410,0.440872,0.48224356,0.48224355
0.002859,0.108460,0.99075112,0.99075115
-0.136089,-0.000514,0.86485619,0.86485625
0.447046,0.715845,0.57817112,0.57817112
-0.603341,0.790961,0.32052242,0.32052246
0.575349,0.378652,0.8916799,0.8916799
-0.753225,0.460052,0.2336148,0.23361478
-0.722689,-0.657583,0.25644852,0.2564485
0.132460,0.342700,0.9665485,0.96654853
0.715866,0.388113,0.77686952,0.77686951
0.266852,0.815647,0.50097842,0.50097841
-0.624998,0.420757,0.31253219,0.31253223
0.478857,-0.949398,0.27795583,0.27795567
0.550395,-0.627266,0.64517012,0.64517014
-0.698969,-0.164450,0.26757212,0.2675721
0.342193,0.857296,0.43384724,0.43384724
0.245286,0.219919,1.0830008,1.0830008
-0.823814,0.837274,0.23198201,0.23198203
0.915251,-0.646818,0.38906563,0.38906563
0.383578,0.519198,0.82945348,0.82945349
0.115778,-0.712995,0.62178892,0.62178892
-0.694698,0.829836,0.28339948,0.28339952
-0.679104,-0.697484,0.27997459,0.27997456
-0.482104,-0.535888,0.40852173,0.40852173
-0.105987,0.274554,0.83634186,0.83634189
-0.201489,0.435157,0.6748535,0.6748535
0.447203,0.169388,1.0957954,1.0957954
0.113490,-0.292166,0.99116793,0.99116794
0.454242,0.770484,0.50738178,0.50738176
0.317876,-0.850247,0.44876463,0.44876461
-0.645294,0.711207,0.29743351,0.29743348
0.065058,0.066215,1.047693,1.0476929
-0.712038,0.754017,0.26855132,0.26855133
-0.453060,0.181081,0.48790904,0.48790906
-0.534701,0.471460,0.3765427,0.37654271
-0.689820,-0.228932,0.27271081,0.27271077
-0.084840,0.451832,0.75886464,0.75886468
-0.889244,-0.228984,0.17549092,0.17549091
-0.303909,-0.401480,0.59523353,0.59523351
0.425825,0.621266,0.70089236,0.70089234
-0.343350,-0.830830,0.42574696,0.42574694
-0.712438,-0.238127,0.25744966,0.25744966
0.402641,-0.222812,1.0814429,1.0814429
-0.546749,0.138261,0.39537776,0.39537774
-0.507531,0.420925,0.40466589,0.40466588
0.854596,-0.883485,0.21496118,0.21496115
0.301833,0.442956,0.91776866,0.91776867
0.057186,-0.872956,0.46515751,0.46515748
-0.067861,0.191580,0.90391879,0.90391883
0.459091,-0.556558,0.76615864,0.76615863
0.185186,0.493196,0.85630451,0.85630451
0.904371,-0.376111,0.59352384,0.59352383
-0.828327,0.190904,0.19630913,0.19630911
0.018304,0.732099,0.58891393,0.58891394
-0.239583,0.312929,0.68929775,0.68929776
0.752201,-0.352114,0.77028626,0.77028625
-0.800542,-0.099854,0.2086754,0.20867538
0.113294,-0.537754,0.79478497,0.79478495
0.365142,-0.840863,0.44739123,0.44739123
0.046366,0.133032,1.0196731,1.0196731
-0.189756,-0.100142,0.79771953,0.79771953
-0.635557,-0.539786,0.3015676,0.30156759
0.849096,0.629756,0.45327339,0.45327339
0.790202,-0.931472,0.19091656,0.19091655
0.797148,-0.323466,0.74375541,0.74375541
-0.034658,-0.734860,0.5746015,0.57460149
-0.804428,0.539324,0.21263795,0.21263797
0.133331,0.843435,0.48833646,0.48833646
0.077565,0.815030,0.51854431,0.51854431
0.420896,-0.743019,0.55257662,0.55257662
0.901892,-0.345756,0.61380794,0.61380793
-0.366161,0.694966,0.45228368,0.45228372
0.054521,0.922983,0.42103655,0.42103657
-0.520764,-0.920912,0.35578356,0.35578353
0.579821,0.739780,0.49565994,0.49565992
-0.100904,0.317608,0.82142167,0.82142166
0.071908,0.929406,0.41300398,0.41300398
0.652620,0.761008,0.43577004,0.43577001
-0.393470,0.855130,0.40307926,0.40307927
0.058493,-0.446882,0.85154704,0.85154705
-0.256592,0.398698,0.64089925,0.64089924
-0.386703,-0.945754,0.38983623,0.38983619
-0.691501,-0.903646,0.29323154,0.2932315
-0.812642,-0.883601,0.24282929,0.24282931
0.195244,-0.703368,0.63617898,0.63617896
-0.019280,-0.721701,0.58926687,0.58926687
-0.811334,0.025228,0.20374421,0.20374418
0.042871,-0.009528,1.0355076,1.0355076
0.745468,0.778868,0.36905552,0.3690555
-0.092977,-0.106083,0.90113963,0.90113961
0.300864,-0.356851,0.99570489,0.99570489
-0.563630,0.704872,0.34009938,0.34009937
-0.753922,0.719739,0.24694178,0.24694179
-0.067142,0.120415,0.92406607,0.92406606
-0.949818,0.862997,0.18841613,0.18841601
-0.575306,-0.944251,0.33904762,0.33904757
0.060279,-0.497681,0.81060734,0.8106073
0.009428,-0.860457,0.47706843,0.47706839
0.165953,0.135412,1.0920683,1.0920683
0.730094,0.693002,0.47066674,0.47066675
0.508328,-0.539332,0.76616712,0.76616714
0.657928,0.624654,0.58977927,0.58977926
-0.697880,0.262562,0.26657936,0.26657936
-0.341318,-0.130570,0.61852867,0.61852868
-0.935321,-0.092299,0.16499059,0.16499062
0.470012,0.214673,1.0648102,1.0648102
0.775233,0.032373,0.87379867,0.87379867
0.075419,0.253404,0.99137997,0.99137998
-0.689706,-0.247722,0.27239701,0.27239702
0.008821,0.566774,0.72923647,0.72923647
0.458113,0.297010,1.0165466,1.0165466
0.285832,0.846446,0.46097138,0.46097136
0.317174,-0.464596,0.89585237,0.89585237
0.800245,-0.632148,0.48693426,0.48693426
0.748641,0.746633,0.4021435,0.40214348
0.507759,0.722413,0.54783743,0.5478374
-0.663074,-0.881867,0.30178723,0.30178721
0.726836,-0.632745,0.53715763,0.53715763
0.741755,0.530936,0.6290376,0.62903758
0.014969,0.323822,0.91118074,0.91118075
0.077527,0.469408,0.84218234,0.84218237
-0.477897,-0.015962,0.470207,0.47020703
0.731188,-0.558705,0.61005924,0.61005924
0.319317,-0.641890,0.69925933,0.69925933
-0.307286,-0.546049,0.54041979,0.54041974
0.598692,-0.889005,0.30676473,0.30676471
-0.735516,0.908113,0.27673477,0.27673481
0.100349,-0.711631,0.62144626,0.62144625
-0.125202,-0.386058,0.76535307,0.76535305
-0.536945,-0.812199,0.35049378,0.35049377
0.675142,0.082242,0.97345951,0.9734595
-0.805748,0.814897,0.23612222,0.23612224
-0.147689,0.749228,0.5303005,0.53030054
-0.509220,-0.556252,0.3858167,0.3858167
-0.828026,-0.592002,0.20612351,0.20612348
-0.288815,0.725624,0.48286933,0.48286936
0.548868,0.001825,1.0830026,1.0830026
-0.769304,-0.318531,0.22397365,0.22397363
-0.777741,0.671606,0.23249316,0.23249313
-0.210691,-0.264550,0.73554794,0.73554792
0.739233,-0.383971,0.75900258,0.75900254
-0.646967,0.687825,0.29578253,0.29578253
-0.126475,-0.810198,0.49826197,0.49826196
-0.455186,0.338452,0.46431914,0.46431918
-0.145472,0.814319,0.49140356,0.49140358
-0.912479,0.338554,0.17023826,0.17023822
0.046466,0.108855,1.0258796,1.0258796
-0.228536,0.017200,0.75965641,0.75965637
-0.362970,-0.673484,0.46015623,0.46015624
-0.696683,-0.915835,0.29281088,0.29281085
-0.318389,-0.165938,0.64003848,0.64003851
-0.450515,-0.132216,0.4950808,0.49508079
0.016831,-0.113786,1.0012715,1.0012715
0.722164,-0.576897,0.5983563,0.5983563
0.428420,0.609167,0.71458555,0.71458553
0.525443,0.661195,0.61579435,0.61579434
-0.347375,0.661616,0.47305277,0.4730528
-0.796355,-0.783864,0.23603615,0.23603616
0.775522,-0.471380,0.65473389,0.65473386
0.463249,0.478848,0.85024785,0.85024785
0.573516,-0.180160,1.0253638,1.0253638
0.877432,0.597403,0.45924027,0.45924029
0.228984,-0.882959,0.43164359,0.43164359
0.576014,0.523074,0.75009064,0.75009063
-0.052964,0.349475,0.8451882,0.84518821
-0.431142,-0.231429,0.50510366,0.50510366
0.800187,-0.767262,0.35259403,0.35259404
-0.832870,-0.920431,0.24040634,0.24040633
-0.810562,0.537952,0.21002532,0.21002532
-0.093052,0.563269,0.67920632,0.6792063
-0.902911,-0.463437,0.17513567,0.17513566
0.267296,-0.478520,0.88176994,0.88176994
0.456658,0.720789,0.56876403,0.56876403
0.123379,-0.860793,0.47172293,0.47172293
0.743691,0.064022,0.90614183,0.90614183
0.846131,0.288896,0.70940487,0.70940488
0.285091,-0.602206,0.74857879,0.74857878
-0.565756,0.092197,0.37896743,0.37896743
0.205254,0.693917,0.64668775,0.64668777
0.568212,0.480290,0.79950042,0.79950041
0.539901,-0.878431,0.341827,0.341827
0.488520,-0.912016,0.31958928,0.31958922
-0.766881,-0.876278,0.25983858,0.25983857
0.392683,0.267788,1.0556393,1.0556393
0.502516,-0.452932,0.86096863,0.86096862
-0.274484,-0.227085,0.67732005,0.67732003
0.737550,0.821375,0.32670418,0.32670416
-0.623368,-0.704346,0.30842403,0.30842401
0.688533,-0.274490,0.88194002,0.88194001
-0.770553,0.572371,0.22913804,0.22913802
0.283176,0.768743,0.5534443,0.55344428
-0.524470,-0.369489,0.39642103,0.39642106
-0.858155,-0.247644,0.18525126,0.18525122
0.146695,-0.298641,1.0030023,1.0030023
-0.841268,0.937892,0.23978664,0.23978666
-0.372808,-0.931607,0.39511402,0.39511399
0.403988,0.860812,0.4111872,0.4111872
0.335230,-0.931002,0.34836277,0.34836268
-0.419094,0.127100,0.53017378,0.53017377
0.381132,-0.155963,1.1181168,1.1181168
-0.746804,0.336696,0.23601815,0.23601815
-0.795088,0.883426,0.24970625,0.24970627
0.130715,-0.556778,0.78151506,0.78151504
-0.065160,0.156952,0.91702024,0.91702019
-0.387539,0.572719,0.47160769,0.47160773
0.711156,-0.626283,0.55436748,0.55436749
-0.047875,0.520516,0.73616697,0.73616695
-0.130112,0.916921,0.43304859,0.43304861
-0.396418,-0.564086,0.46727001,0.46727001
0.898953,-0.005298,0.7185726,0.71857256
0.336728,0.163893,1.1189163,1.1189163
-0.553038,0.245713,0.38261006,0.38261005
-0.633219,0.216278,0.31528269,0.3152827
0.722124,-0.617396,0.55646817,0.55646818
-0.723237,-0.668020,0.2568415,0.25684148
-0.120723,0.794561,0.50961164,0.50961166
-0.724133,0.465010,0.24913069,0.24913068
-0.501614,-0.380655,0.41513564,0.41513565
-0.656378,0.293238,0.2947917,0.29479166
-0.758366,0.265575,0.22983718,0.22983718
0.576999,0.187219,1.0197302,1.0197302
-0.831591,0.864667,0.23271745,0.23271746
