run,step,t,h,err_est,err_true
51,9,2.43574,0.33013357,1.0041871e-05,2.3216838e-06
51,10,2.7658735,0.33106149,9.9009037e-06,2.1450236e-06
51,11,3.096935,0.35227258,1.1725325e-05,2.4501093e-06
51,12,3.4492076,0.37546302,1.5243199e-05,4.5914309e-06
51,13,3.8246706,0.35601284,1.41708e-05,3.6685355e-06
51,14,4.1806835,0.32090927,8.6984845e-06,1.8910141e-06
51,15,4.5015927,0.34178743,1.0993372e-05,2.35459e-06
51,16,4.8433802,0.15661984,1.7614321e-07,2.1106451e-08
52,0,0,0.05,6.1555189e-10,2.1963098e-11
52,1,0.05,0.1,1.9866087e-08,1.4235861e-09
52,2,0.15,0.2,6.4532654e-07,9.2383976e-08
52,3,0.35,0.32098582,7.004022e-06,1.5570874e-06
52,4,0.67098582,0.34309727,9.3581829e-06,2.0699496e-06
52,5,1.0140831,0.36313627,1.049695e-05,2.4816633e-06
52,6,1.3772194,0.38688128,1.4906926e-05,4.5415438e-06
52,7,1.7641006,0.35657286,1.1663789e-05,2.9693809e-06
52,8,2.1206735,0.33633593,8.7151932e-06,1.9455902e-06
52,9,2.4570094,0.35559555,1.0236686e-05,2.202551e-06
52,10,2.812605,0.37742465,1.1904762e-05,3.6785044e-06
52,11,3.1900296,0.33127243,7.7834545e-06,1.8948471e-06
52,12,3.5213021,0.33106503,8.1794717e-06,1.863012e-06
52,13,3.8523671,0.34539773,9.5549669e-06,2.105578e-06
52,14,4.1977648,0.36567173,1.0533451e-05,2.6826905e-06
52,15,4.5634365,0.39022766,1.599791e-05,4.8580768e-06
52,16,4.9536642,0.046335809,4.3590252e-10,1.4308332e-11
53,0,0,0.05,6.0607097e-10,2.089795e-11
53,1,0.05,0.1,1.8867627e-08,1.3134898e-09
53,2,0.15,0.2,5.9695091e-07,9.323022e-08
53,3,0.35,0.37264547,1.5116594e-05,4.4772959e-06
53,4,0.72264547,0.3524244,1.3669546e-05,3.4833766e-06
53,5,1.0750699,0.32199375,8.8954773e-06,1.931698e-06
53,6,1.3970636,0.34298211,1.1162513e-05,2.3833171e-06
53,7,1.7400457,0.36483761,1.2061815e-05,3.5710137e-06
53,8,2.1048834,0.33176857,9.4772551e-06,2.3624244e-06
53,9,2.4366519,0.33142471,1.0307898e-05,2.3986781e-06
53,10,2.7680766,0.32997049,9.842977e-06,2.1316982e-06
53,11,3.0980471,0.35121045,1.173425e-05,2.4569313e-06
53,12,3.4492576,0.37425505,1.4954442e-05,4.5078517e-06
53,13,3.8235126,0.31960346,8.3084574e-06,1.9321549e-06
53,14,4.1431161,0.31599753,8.1434588e-06,1.7620565e-06
53,15,4.4591136,0.33788018,1.0694023e-05,2.3007787e-06
53,16,4.7969938,0.20300622,6.5429433e-07,9.6807881e-08
54,0,0,0.05,3.7788694e-10,1.3169021e-11
54,1,0.05,0.1,1.1896469e-08,8.1262441e-10
54,2,0.15,0.2,3.6738079e-07,4.757022e-08
54,3,0.35,0.39186968,9.7173345e-06,2.8063246e-06
54,4,0.74186968,0.3653591,7.9913967e-06,2.2220029e-06
54,5,1.1072288,0.36493982,8.8540579e-06,2.2636794e-06
54,6,1.4721686,0.36062261,8.0924905e-06,1.8838544e-06
54,7,1.8327912,0.37789932,8.6372238e-06,2.0957685e-06
54,8,2.2106905,0.40085688,1.1907247e-05,3.7645624e-06
54,9,2.6115474,0.37506689,1.0060008e-05,2.6817208e-06
54,10,2.9866143,0.35838381,7.9493796e-06,1.8652251e-06
54,11,3.3449981,0.37485484,8.6191316e-06,1.896828e-06
54,12,3.7198529,0.39659943,1.0818931e-05,3.4445654e-06
54,13,4.1164524,0.38128036,1.077014e-05,2.962816e-06
54,14,4.4977327,0.3561303,7.7844973e-06,1.8410628e-06
54,15,4.853863,0.14613696,7.584258e-08,7.3601691e-09
55,0,0,0.05,5.8597932e-10,2.0573987e-11
55,1,0.05,0.1,1.8593567e-08,1.290029e-09
55,2,0.15,0.2,5.8373102e-07,7.8227107e-08
55,3,0.35,0.36106409,1.0564919e-05,2.3073363e-06
55,4,0.71106409,0.37865192,1.1497977e-05,3.5673322e-06
55,5,1.089716,0.3338011,7.6917602e-06,1.887252e-06
55,6,1.4235171,0.33359415,8.0853529e-06,1.8541955e-06
55,7,1.7571113,0.3477152,9.3873271e-06,2.0782925e-06
55,8,2.1048265,0.36776631,1.0258243e-05,2.6585502e-06
55,9,2.4725928,0.35303916,9.3344037e-06,2.5359927e-06
55,10,2.8256319,0.35258968,1.0530575e-05,2.6394597e-06
55,11,3.1782216,0.33947588,8.6633161e-06,1.9438338e-06
55,12,3.5176975,0.35851154,1.0041761e-05,2.1617702e-06
55,13,3.876209,0.38045005,1.2007093e-05,3.7164829e-06
55,14,4.2566591,0.333193,7.6844704e-06,1.8720643e-06
55,15,4.5898521,0.33109047,7.7808148e-06,1.7626806e-06
55,16,4.9209425,0.079057472,5.3722555e-09,2.9335756e-10
56,0,0,0.05,2.4185176e-10,8.7454488e-12
56,1,0.05,0.1,7.9160198e-09,5.8198446e-10
56,2,0.15,0.2,2.6418563e-07,3.9676472e-08
56,3,0.35,0.39429149,8.4677351e-06,2.5084124e-06
56,4,0.74429149,0.38003725,7.6676369e-06,1.9949814e-06
56,5,1.1243287,0.38394474,7.5253276e-06,1.7961116e-06
56,6,1.5082735,0.40099743,7.3612413e-06,2.3480826e-06
56,7,1.9092709,0.42048961,1.1588095e-05,3.6858735e-06
56,8,2.3297605,0.38116856,7.7830559e-06,2.0239969e-06
56,9,2.7109291,0.38451131,7.5344445e-06,1.7922229e-06
56,10,3.0954404,0.40187306,7.3305812e-06,2.4048433e-06
56,11,3.4973134,0.4185044,1.1407048e-05,3.5932184e-06
56,12,3.9158178,0.37977389,7.6394994e-06,1.972788e-06
56,13,4.2955917,0.38502871,7.5426474e-06,1.7888009e-06
56,14,4.6806205,0.31937955,2.3182021e-06,6.0460738e-07
57,0,0,0.05,4.158997e-10,1.4887203e-11
57,1,0.05,0.1,1.3467922e-08,9.7113717e-10
57,2,0.15,0.2,4.4037672e-07,6.3804498e-08
57,3,0.35,0.34951413,7.4317398e-06,1.8319905e-06
57,4,0.69951413,0.35628095,8.0460552e-06,1.872659e-06
57,5,1.0557951,0.37346101,8.78708e-06,1.9469355e-06
57,6,1.4292561,0.39547937,1.1219386e-05,3.5518035e-06
57,7,1.8247355,0.37820043,1.0829727e-05,2.9501584e-06
57,8,2.2029359,0.35381231,7.8691804e-06,1.8482082e-06
57,9,2.5567482,0.36987252,8.7202255e-06,1.9383105e-06
57,10,2.9266207,0.39064982,9.9656284e-06,3.1863147e-06
57,11,3.3172705,0.38603253,1.1733819e-05,3.3241516e-06
57,12,3.7033031,0.35119891,7.6457377e-06,1.8111429e-06
57,13,4.054502,0.36624935,8.6055756e-06,1.9407277e-06
57,14,4.4207513,0.38591119,8.7490812e-06,2.8342241e-06
57,15,4.8066625,0.19333748,3.6567998e-07,5.1528245e-08
58,0,0,0.05,3.9648973e-10,1.4190427e-11
58,1,0.05,0.1,1.2837725e-08,9.2547636e-10
58,2,0.15,0.2,4.1966565e-07,6.0776326e-08
58,3,0.35,0.35207421,7.3414639e-06,1.821505e-06
58,4,0.70207421,0.35912538,7.9624538e-06,1.8639918e-06
58,5,1.0611996,0.3760171,8.6114537e-06,1.9491358e-06
58,6,1.4372167,0.39811146,1.1128548e-05,3.5365181e-06
58,7,1.8353282,0.37952283,1.0525443e-05,2.8680954e-06
58,8,2.214851,0.35711478,7.8307115e-06,1.8485969e-06
58,9,2.5719658,0.37297023,8.5710029e-06,1.9062872e-06
58,10,2.944936,0.39392918,1.0066962e-05,3.2257839e-06
58,11,3.3388652,0.3861062,1.1269282e-05,3.174107e-06
58,12,3.7249714,0.3549472,7.659165e-06,1.8225139e-06
58,13,4.0799186,0.36988971,8.4965453e-06,1.9154206e-06
58,14,4.4498083,0.38979871,9.0261342e-06,2.9231087e-06
58,15,4.839607,0.160393,1.387661e-07,1.6085438e-08
59,0,0,0.05,5.8820071e-10,2.0443425e-11
59,1,0.05,0.1,1.8465322e-08,1.2542087e-09
59,2,0.15,0.2,5.6683177e-07,7.2452192e-08
59,3,0.35,0.3795007,1.2527569e-05,3.9136664e-06
59,4,0.7295007,0.33573135,8.71422e-06,2.1871184e-06
59,5,1.0652321,0.33541312,9.4023607e-06,2.200849e-06
59,6,1.4006452,0.33824197,9.4758361e-06,2.0833382e-06
59,7,1.7388871,0.35859725,1.0880075e-05,2.4043892e-06
59,8,2.0974844,0.38190014,1.4693698e-05,4.4631427e-06
59,9,2.4793845,0.35763133,1.2655026e-05,3.2617353e-06
59,10,2.8370159,0.33038843,8.6538626e-06,1.9170483e-06
59,11,3.1674043,0.35004926,1.0459718e-05,2.2536729e-06
59,12,3.5174536,0.37159688,1.132673e-05,3.5021572e-06
59,13,3.8890504,0.3338169,8.533477e-06,2.1206634e-06
59,14,4.2228673,0.33353338,9.1498359e-06,2.1231865e-06
59,15,4.5564007,0.339089,9.5579638e-06,2.0992555e-06
59,16,4.8954897,0.10451029,2.0860034e-08,1.4580372e-09
60,0,0,0.05,4.4851212e-10,1.5535573e-11
60,1,0.05,0.1,1.4029463e-08,9.4598174e-10
60,2,0.15,0.2,4.2734885e-07,5.9530837e-08
60,3,0.35,0.39430931,1.2763035e-05,4.1492725e-06
60,4,0.74430931,0.3381058,7.5033739e-06,1.8596815e-06
60,5,1.0824151,0.33707772,7.7548402e-06,1.7893003e-06
60,6,1.4194928,0.3528871,9.1367695e-06,2.0374476e-06
60,7,1.7723799,0.37264092,9.7659494e-06,2.6800869e-06
60,8,2.1450208,0.35403922,8.7782213e-06,2.3727753e-06
60,9,2.4990601,0.35360371,9.7787635e-06,2.4406046e-06
60,10,2.8526638,0.34567571,8.5803922e-06,1.9423868e-06
60,11,3.1983395,0.3642845,9.6774929e-06,2.0815617e-06
60,12,3.562624,0.38660194,1.2282011e-05,3.813765e-06
60,13,3.9492259,0.36996836,1.1968105e-05,3.2088584e-06
60,14,4.3191943,0.34064676,8.1172868e-06,1.8547836e-06
60,15,4.659841,0.34015896,7.2627801e-06,1.5267851e-06
61,0,0,0.05,6.5499606e-10,2.3666402e-11
61,1,0.05,0.1,2.1420925e-08,1.5725428e-09
61,2,0.15,0.2,7.1378283e-07,1.0691425e-07
61,3,0.35,0.34539177,1.1822344e-05,3.0346564e-06
61,4,0.69539177,0.32519362,9.3791992e-06,2.1121651e-06
61,5,1.0205854,0.3344439,1.0307742e-05,2.2262194e-06
61,6,1.3550293,0.35578444,1.1907892e-05,2.7365357e-06
61,7,1.7108137,0.37979836,1.6928358e-05,5.0719094e-06
61,8,2.0906121,0.34886846,1.3069422e-05,3.2685552e-06
61,9,2.4394805,0.32457977,9.182253e-06,1.9942349e-06
61,10,2.7640603,0.34558,1.1340231e-05,2.4101375e-06
61,11,3.1096403,0.36770775,1.2566095e-05,3.8318623e-06
61,12,3.4773481,0.32692437,8.9481617e-06,2.1753019e-06
61,13,3.8042724,0.32664222,9.579133e-06,2.1803864e-06
61,14,4.1309146,0.33239711,1.0085696e-05,2.1818326e-06
61,15,4.4633118,0.35367718,1.1825646e-05,2.5592014e-06
61,16,4.8169889,0.18301107,4.471837e-07,6.1389454e-08
62,0,0,0.05,6.2764671e-10,2.2666313e-11
62,1,0.05,0.1,2.0515266e-08,1.5045807e-09
62,2,0.15,0.2,6.8289874e-07,1.0210691e-07
62,3,0.35,0.34604863,1.1393459e-05,2.9225858e-06
62,4,0.69604863,0.32615449,9.0469688e-06,2.038149e-06
62,5,1.0222031,0.33720771,1.0166596e-05,2.2049517e-06
62,6,1.3594108,0.35830869,1.1590286e-05,2.7541003e-06
62,7,1.7177195,0.38251322,1.6872052e-05,5.0672914e-06
62,8,2.1002327,0.34869648,1.2441364e-05,3.0958902e-06
62,9,2.4489292,0.3281469,9.1862787e-06,2.0066788e-06
62,10,2.7770761,0.34878325,1.1145994e-05,2.369782e-06
62,11,3.1258594,0.37097561,1.2801582e-05,3.9056563e-06
62,12,3.496835,0.32570903,8.4480134e-06,2.0323489e-06
62,13,3.822544,0.32546736,8.9498825e-06,2.0180638e-06
62,14,4.1480114,0.33620398,1.006485e-05,2.185187e-06
62,15,4.4842154,0.35725568,1.1559616e-05,2.6655738e-06
62,16,4.841471,0.15852895,2.1280414e-07,2.5003703e-08
63,0,0,0.05,2.9532887e-10,1.070144e-11
63,1,0.05,0.1,9.6874708e-09,7.1499195e-10
63,2,0.15,0.2,3.2463007e-07,4.9094095e-08
63,3,0.35,0.38524012,9.3443495e-06,2.7320719e-06
63,4,0.73524012,0.36950303,8.4015551e-06,2.1531189e-06
63,5,1.1047432,0.36880065,7.9359818e-06,1.8613485e-06
63,6,1.4735438,0.3860227,8.1931414e-06,2.2237067e-06
63,7,1.8595665,0.4102443,1.2347543e-05,3.9277361e-06
63,8,2.2698108,0.37526181,9.0525437e-06,2.3742944e-06
63,9,2.6450726,0.36762171,7.8813531e-06,1.8578691e-06
63,10,3.0126943,0.38436675,8.2129138e-06,2.1111299e-06
63,11,3.3970611,0.40777409,1.1750087e-05,3.749252e-06
63,12,3.8048352,0.37834599,9.3919231e-06,2.5032254e-06
63,13,4.1831812,0.3664007,7.8189493e-06,1.852818e-06
63,14,4.5495819,0.3826343,8.2242049e-06,1.9940081e-06
63,15,4.9322162,0.067783836,1.5509518e-09,7.5871087e-11
64,0,0,0.05,2.9303998e-10,1.0591084e-11
64,1,0.05,0.1,9.5863826e-09,7.0412298e-10
64,2,0.15,0.2,3.1961303e-07,4.791908e-08
64,3,0.35,0.38279667,8.8295132e-06,2.5281144e-06
64,4,0.73279667,0.36764722,7.8025637e-06,1.9663706e-06
64,5,1.1004439,0.37354602,7.9054287e-06,1.8488589e-06
64,6,1.4739899,0.39129173,7.9610828e-06,2.3948768e-06
64,7,1.8652816,0.41301448,1.2546438e-05,3.9504079e-06
64,8,2.2782961,0.37260817,8.341529e-06,2.1415643e-06
64,9,2.6509043,0.37271737,7.8754318e-06,1.848647e-06
64,10,3.0236217,0.390147,7.9883201e-06,2.3173093e-06
64,11,3.4137687,0.41534258,1.2754596e-05,4.0654513e-06
64,12,3.8291112,0.3745898,8.5592241e-06,2.2186515e-06
64,13,4.203701,0.37201135,7.8487855e-06,1.8483176e-06
64,14,4.5757124,0.3891509,8.0088592e-06,2.24998e-06
64,15,4.9648633,0.035136706,5.7674254e-11,1.4461765e-12
65,0,0,0.05,4.0105302e-10,1.4017787e-11
65,1,0.05,0.1,1.2665263e-08,8.705312e-10
65,2,0.15,0.2,3.9370048e-07,5.1692907e-08
65,3,0.35,0.384616,9.608448e-06,2.3992827e-06
65,4,0.734616,0.40049093,1.2225352e-05,3.8450785e-06
65,5,1.1351069,0.37253607,9.9613772e-06,2.629464e-06
65,6,1.507643,0.35767817,8.0234804e-06,1.8742198e-06
65,7,1.8653212,0.37446999,8.7032985e-06,1.9370741e-06
65,8,2.2397912,0.39646804,1.1121546e-05,3.52831e-06
65,9,2.6362592,0.37912325,1.072493e-05,2.9267251e-06
65,10,3.0153824,0.35521482,7.8430093e-06,1.8471628e-06
65,11,3.3705973,0.37113405,8.6481197e-06,1.9242472e-06
65,12,3.7417313,0.3919359,9.957572e-06,3.1884733e-06
65,13,4.1336672,0.38641553,1.1557751e-05,3.2713586e-06
65,14,4.5200827,0.35281485,7.6435473e-06,1.8151964e-06
65,15,4.8728976,0.12710242,3.9890216e-08,3.4185866e-09
66,0,0,0.05,2.0392987e-10,7.07151e-12
66,1,0.05,0.1,6.3864112e-09,4.3165266e-10
66,2,0.15,0.2,1.9502694e-07,2.6007723e-08
66,3,0.35,0.4,5.9828185e-06,1.9950328e-06
66,4,0.75,0.42358422,1.0215696e-05,3.2127283e-06
66,5,1.1735842,0.3893657,7.1282598e-06,1.8591828e-06
66,6,1.5629499,0.39838287,7.1776212e-06,1.7142445e-06
66,7,1.9613328,0.41669701,7.5787665e-06,2.6109338e-06
66,8,2.3780298,0.41957212,9.9368052e-06,3.0484558e-06
66,9,2.7976019,0.3899665,7.1444333e-06,1.8421273e-06
66,10,3.1875684,0.40037444,7.1545682e-06,1.6833852e-06
66,11,3.5879429,0.42000811,8.2493843e-06,2.8122242e-06
66,12,4.007951,0.41392332,9.4415261e-06,2.8143605e-06
66,13,4.4218743,0.39074368,7.1560772e-06,1.8239773e-06
66,14,4.812618,0.18738202,1.4587611e-07,1.7569841e-08
67,0,0,0.05,2.5390134e-10,8.7755359e-12
67,1,0.05,0.1,7.9239302e-09,5.3180838e-10
67,2,0.15,0.2,2.4017966e-07,3.6264655e-08
67,3,0.35,0.4,8.3346687e-06,2.7120996e-06
67,4,0.75,0.39992639,1.0298346e-05,2.9982956e-06
67,5,1.1499264,0.37195721,7.3868284e-06,1.8257477e-06
67,6,1.5218836,0.38480095,7.7671023e-06,1.7847902e-06
67,7,1.9066846,0.40460495,8.7136847e-06,2.8864703e-06
67,8,2.3112895,0.40150315,1.0472749e-05,3.0685174e-06
67,9,2.7127926,0.37179047,7.3775207e-06,1.826062e-06
67,10,3.0845831,0.38445089,7.764807e-06,1.7878305e-06
67,11,3.469034,0.40408894,8.5978657e-06,2.8522645e-06
67,12,3.873123,0.40239429,1.0560063e-05,3.1080044e-06
67,13,4.2755172,0.37160687,7.36619e-06,1.8258382e-06
67,14,4.6471241,0.35287588,5.0414982e-06,1.0831235e-06
68,0,0,0.05,3.8957215e-10,1.3428814e-11
68,1,0.05,0.1,1.2123938e-08,8.5298058e-10
68,2,0.15,0.2,3.8764642e-07,6.0472741e-08
68,3,0.35,0.38846513,1.2028756e-05,3.7255605e-06
68,4,0.73846513,0.37008771,1.1326392e-05,3.0190496e-06
68,5,1.1085528,0.34523579,8.1168263e-06,1.8669144e-06
68,6,1.4537886,0.36253856,9.2663371e-06,2.0369204e-06
68,7,1.8163272,0.38352286,1.0385724e-05,3.2789686e-06
68,8,2.19985,0.3424728,7.4595344e-06,1.880828e-06
68,9,2.5423229,0.34226147,7.8584843e-06,1.8453774e-06
68,10,2.8845843,0.35516018,8.8862914e-06,1.9975136e-06
68,11,3.2397445,0.37452446,9.4569907e-06,2.5800655e-06
68,12,3.614269,0.35763311,8.6377228e-06,2.3629791e-06
68,13,3.9719021,0.35718924,9.6494409e-06,2.4331463e-06
68,14,4.3290913,0.34884799,8.4266242e-06,1.9225465e-06
68,15,4.6779393,0.32206069,4.8281447e-06,9.3608164e-07
69,0,0,0.05,6.438059e-10,2.3296254e-11
69,1,0.05,0.1,2.1087546e-08,1.5523516e-09
69,2,0.15,0.2,7.0472183e-07,1.0608314e-07
69,3,0.35,0.34868294,1.2308829e-05,3.2148607e-06
69,4,0.69868294,0.32857304,9.9351073e-06,2.2732188e-06
69,5,1.027256,0.33246539,1.0151322e-05,2.1940103e-06
69,6,1.3597214,0.35379028,1.1885928e-05,2.5939078e-06
69,7,1.7135117,0.3773946,1.617296e-05,4.8544352e-06
69,8,2.0909063,0.35206845,1.3671099e-05,3.4747114e-06
69,9,2.4429747,0.32232747,8.9640107e-06,1.9457401e-06
69,10,2.7653022,0.34334314,1.1221012e-05,2.3930974e-06
69,11,3.1086453,0.36525925,1.2082919e-05,3.6265402e-06
69,12,3.4739046,0.33071539,9.394415e-06,2.3297611e-06
69,13,3.8046199,0.33038329,1.0187234e-05,2.359946e-06
69,14,4.1350032,0.33023859,9.9015861e-06,2.143127e-06
69,15,4.4652418,0.35151067,1.1777592e-05,2.4624367e-06
69,16,4.8167525,0.18324752,4.4347888e-07,6.1258171e-08
70,0,0,0.05,5.2177407e-10,1.8725688e-11
70,1,0.05,0.1,1.6943001e-08,1.2279009e-09
70,2,0.15,0.2,5.569628e-07,8.147044e-08
70,3,0.35,0.34229185,8.5676621e-06,2.1007944e-06
70,4,0.69229185,0.33916182,8.2582289e-06,1.8706628e-06
70,5,1.0314537,0.35770565,9.6824558e-06,2.1124841e-06
70,6,1.3891593,0.37886475,1.0705259e-05,3.3524844e-06
70,7,1.7680241,0.33896355,7.8166249e-06,1.9590783e-06
70,8,2.1069876,0.33872503,8.2914552e-06,1.9376018e-06
70,9,2.4457127,0.34902906,9.1358248e-06,2.0370776e-06
70,10,2.7947417,0.36870631,9.9804544e-06,2.5366834e-06
70,11,3.163448,0.39301645,1.4948931e-05,4.5789209e-06
70,12,3.5564645,0.35669831,1.0643756e-05,2.6833314e-06
70,13,3.9131628,0.34357003,8.6845614e-06,1.9565224e-06
70,14,4.2567328,0.36240831,9.8659342e-06,2.1173388e-06
70,15,4.6191411,0.38085888,1.1833908e-05,3.6217205e-06
71,0,0,0.05,6.7413219e-10,2.3712365e-11
71,1,0.05,0.1,2.1431783e-08,1.4925077e-09
71,2,0.15,0.2,6.7549443e-07,9.1249789e-08
71,3,0.35,0.35211328,1.0865187e-05,2.3635377e-06
71,4,0.70211328,0.37055332,1.1032234e-05,3.4164401e-06
71,5,1.0726666,0.33532987,8.6804685e-06,2.1742847e-06
71,6,1.4079965,0.33502662,9.3557793e-06,2.1861537e-06
71,7,1.7430231,0.33837415,9.4934617e-06,2.0866863e-06
71,8,2.0813972,0.35874506,1.0889053e-05,2.4182119e-06
71,9,2.4401423,0.38209235,1.4769818e-05,4.4848879e-06
71,10,2.8222346,0.35728369,1.2610641e-05,3.244923e-06
71,11,3.1795183,0.33052093,8.6733284e-06,1.9209872e-06
71,12,3.5100393,0.35020046,1.0474063e-05,2.2556926e-06
71,13,3.8602397,0.37177746,1.1393954e-05,3.5211349e-06
71,14,4.2320172,0.33344714,8.5028132e-06,2.1091334e-06
71,15,4.5654643,0.33316793,9.1065395e-06,2.1096806e-06
71,16,4.8986323,0.10136774,2.1975667e-08,1.5367279e-09
72,0,0,0.05,4.1739856e-10,1.4498625e-11
72,1,0.05,0.1,1.3129932e-08,9.8210839e-10
72,2,0.15,0.2,4.4622446e-07,6.9076086e-08
72,3,0.35,0.37956047,1.2248172e-05,3.6545929e-06
72,4,0.72956047,0.36099899,1.1186671e-05,2.8885012e-06
72,5,1.0905595,0.34095611,8.4375081e-06,1.9092509e-06
72,6,1.4315156,0.35937588,9.7526791e-06,2.1165361e-06
72,7,1.7908914,0.3809168,1.1294825e-05,3.5215181e-06
72,8,2.1718082,0.3357284,7.5337643e-06,1.8564047e-06
72,9,2.5075366,0.33553102,7.9002803e-06,1.8182687e-06
72,10,2.8430677,0.35053918,9.2442005e-06,2.0551222e-06
72,11,3.1936068,0.3704106,9.9814511e-06,2.6664056e-06
72,12,3.5640174,0.35365439,9.0246861e-06,2.4458741e-06
72,13,3.9176718,0.35320255,1.0112144e-05,2.5294148e-06
72,14,4.2708744,0.34288929,8.6166584e-06,1.9433037e-06
72,15,4.6137637,0.36166723,9.8386023e-06,2.1178074e-06
72,16,4.9754309,0.024569099,1.4177326e-11,2.48912e-13
73,0,0,0.05,5.008628e-10,1.7549295e-11
73,1,0.05,0.1,1.5858161e-08,1.0955588e-09
73,2,0.15,0.2,4.9561409e-07,6.5807313e-08
73,3,0.35,0.37110184,1.020379e-05,2.231507e-06
73,4,0.72110184,0.3878888,1.1968447e-05,3.7271488e-06
73,5,1.1089906,0.37167843,1.1728537e-05,3.156593e-06
73,6,1.4806691,0.3432253,8.0604922e-06,1.8526693e-06
73,7,1.8238944,0.36046429,9.2905074e-06,2.0475398e-06
73,8,2.1843587,0.38118987,1.003431e-05,3.1746306e-06
73,9,2.5655485,0.34413248,7.7111929e-06,1.9661582e-06
73,10,2.909681,0.34388483,8.2044293e-06,1.9461735e-06
73,11,3.2535658,0.35298778,8.8612049e-06,1.9939805e-06
73,12,3.6065536,0.37222611,9.5536889e-06,2.4803043e-06
73,13,3.9787797,0.39660527,1.4438067e-05,4.4524313e-06
73,14,4.375385,0.35963865,1.0192411e-05,2.5824382e-06
73,15,4.7350236,0.26497635,2.1412206e-06,3.7765719e-07
74,0,0,0.05,3.2728242e-10,1.1369905e-11
74,1,0.05,0.1,1.0269481e-08,6.9686257e-10
74,2,0.15,0.2,3.149252e-07,4.0164903e-08
74,3,0.35,0.4,9.1091515e-06,3.0346841e-06
74,4,0.75,0.40323644,1.2274609e-05,3.7077751e-06
74,5,1.1532364,0.36326975,7.8734966e-06,1.950735e-06
74,6,1.5165062,0.37088809,8.106318e-06,1.8730812e-06
74,7,1.8873943,0.38929446,8.1758615e-06,2.5197714e-06
74,8,2.2766887,0.40707739,1.2615519e-05,3.894187e-06
74,9,2.6837661,0.36711471,8.3013384e-06,2.0961286e-06
74,10,3.0508808,0.36931498,8.0447433e-06,1.8708387e-06
74,11,3.4201958,0.38718613,8.2247532e-06,2.3739399e-06
74,12,3.8073819,0.411921,1.3111658e-05,4.1442149e-06
74,13,4.2193029,0.37072956,8.7078792e-06,2.2370867e-06
74,14,4.5900325,0.36800587,7.9879389e-06,1.8675865e-06
74,15,4.9580384,0.041961642,1.1575085e-10,3.5211833e-12
75,0,0,0.05,1.623594e-10,5.6141758e-12
75,1,0.05,0.1,5.0695358e-09,3.4058373e-10
75,2,0.15,0.2,1.5382635e-07,2.2834226e-08
75,3,0.35,0.4,5.2485926e-06,1.713387e-06
75,4,0.75,0.42922133,9.2663891e-06,2.9076122e-06
75,5,1.1792213,0.40302449,7.0055344e-06,1.8562179e-06
75,6,1.5822458,0.41213314,6.7984554e-06,1.6212466e-06
75,7,1.994379,0.43204894,8.1105995e-06,2.8186972e-06
75,8,2.4264279,0.42272025,8.8199655e-06,2.6521321e-06
75,9,2.8491481,0.40416083,6.9739181e-06,1.8047134e-06
75,10,3.253309,0.41600773,6.6721749e-06,1.8621807e-06
75,11,3.6693167,0.43903657,9.3949611e-06,3.2145861e-06
75,12,4.1083533,0.41374887,8.0441742e-06,2.3037484e-06
75,13,4.5221021,0.40608788,6.9317993e-06,1.7494622e-06
75,14,4.92819,0.071809981,9.5839986e-10,5.0445759e-11
76,0,0,0.05,5.3508153e-10,1.9383162e-11
76,1,0.05,0.1,1.7546418e-08,1.2943089e-09
76,2,0.15,0.2,5.8764168e-07,8.8781673e-08
76,3,0.35,0.35749231,1.1666387e-05,3.1455792e-06
76,4,0.70749231,0.33845939,9.7456276e-06,2.3023711e-06
76,5,1.0459517,0.33870582,9.450114e-06,2.0796769e-06
76,6,1.3846575,0.35900103,1.0828845e-05,2.4023912e-06
76,7,1.7436585,0.38231342,1.4657644e-05,4.4547418e-06
76,8,2.125972,0.35777232,1.2570067e-05,3.2393621e-06
76,9,2.4837443,0.33097852,8.6479272e-06,1.9178907e-06
76,10,2.8147228,0.35057057,1.0424669e-05,2.2468402e-06
76,11,3.1652934,0.37211752,1.1340295e-05,3.5073467e-06
76,12,3.5374109,0.33379699,8.4666225e-06,2.1019714e-06
76,13,3.8712079,0.3335192,9.0650908e-06,2.1016454e-06
76,14,4.2047271,0.33972038,9.547039e-06,2.0982927e-06
76,15,4.5444475,0.36010333,1.0860884e-05,2.4892496e-06
76,16,4.9045508,0.095449204,1.5232546e-08,1.058869e-09
77,0,0,0.05,4.6029969e-10,1.6473267e-11
77,1,0.05,0.1,1.4902944e-08,1.074246e-09
77,2,0.15,0.2,4.8712378e-07,7.0531541e-08
77,3,0.35,0.34344155,7.524764e-06,1.8209829e-06
77,4,0.69344155,0.35118206,8.26531e-06,1.8987947e-06
77,5,1.0446236,0.3690769,9.1725713e-06,1.9907804e-06
77,6,1.4137005,0.39120398,1.1658435e-05,3.6578149e-06
77,7,1.8049045,0.3743961,1.133376e-05,3.0660878e-06
77,8,2.1793006,0.34766885,7.9797487e-06,1.8512789e-06
77,9,2.5269694,0.36438007,9.0436124e-06,2.0008271e-06
77,10,2.8913495,0.38509196,9.9953202e-06,3.1761403e-06
77,11,3.2764415,0.34576181,7.4043378e-06,1.8869176e-06
77,12,3.6222033,0.34554581,7.8128632e-06,1.8517298e-06
